first_active_month,card_id,feature_1,feature_2,feature_3,target,source,first_active_year_unit,first_active_month_unit,first_active_month_label_code,first_active_year_unit_label_code,first_active_month_unit_label_code
2014-01,C_ID_c1f89ad3c1,2,3,1,-0.87459898,train,2014,01,26,3,0
2017-06,C_ID_ca2968ed7d,3,1,0,2.45509663,train,2017,06,67,6,5
2017-10,C_ID_7338ce0efb,1,1,0,-1.16900197,train,2017,10,71,6,9
2017-11,C_ID_0dea332d6c,2,3,1,8.61803672,train,2017,11,72,6,10
2017-05,C_ID_fc80b7ca31,1,1,0,0.41959297,train,2017,05,66,6,4
2017-05,C_ID_e979035d8f,4,2,1,1.63075368,train,2017,05,66,6,4
2016-08,C_ID_b85a85c75c,1,2,0,-0.19314902,train,2016,08,57,5,7
2017-09,C_ID_8cedb1705d,4,1,1,-0.5742916,train,2017,09,70,6,8
2017-06,C_ID_cb946c96eb,3,1,0,5.69472208,train,2017,06,67,6,5
2015-10,C_ID_904222d6b7,1,2,0,0.01665466,train,2015,10,47,4,9
2017-09,C_ID_03d5c62ec8,0,2,0,0.54686745,train,2017,09,70,6,8
2017-03,C_ID_aef4b7218b,3,2,0,1.4520717,train,2017,03,64,6,2
2016-07,C_ID_dc4d0d294a,2,3,1,0.35036695,train,2016,07,56,5,6
2017-12,C_ID_e7eb5ba10d,2,3,1,-0.14095581,train,2017,12,73,6,11
2017-10,C_ID_0e8941459e,1,3,0,-0.40632569,train,2017,10,71,6,9
2016-06,C_ID_6c33b272f3,2,1,1,-0.70744147,train,2016,06,55,5,5
2016-08,C_ID_3d2014963b,0,1,0,-1.57110676,train,2016,08,57,5,7
2016-10,C_ID_ddc286ab03,2,2,1,4.21039212,train,2016,10,59,5,9
2017-03,C_ID_63e012e252,2,1,1,-0.36382692,train,2017,03,64,6,2
2017-09,C_ID_d38df791f0,1,1,0,-0.5658547,train,2017,09,70,6,8
2017-05,C_ID_432a7356cb,0,1,0,-1.59671683,train,2017,05,66,6,4
2017-06,C_ID_9d105ef026,4,2,1,1.05054415,train,2017,06,67,6,5
2016-12,C_ID_349cbed802,4,2,1,-4.72198136,train,2016,12,61,5,11
2016-12,C_ID_734044eeeb,0,3,0,0.00618659,train,2016,12,61,5,11
2016-05,C_ID_6b73d521bd,4,1,1,-0.59051799,train,2016,05,54,5,4
2017-01,C_ID_d8e7344eac,1,1,0,-0.21174404,train,2017,01,62,6,0
2016-12,C_ID_52b5cd8337,1,2,0,2.89122194,train,2016,12,61,5,11
2016-05,C_ID_7d971cbb0f,1,2,0,-0.49074641,train,2016,05,54,5,4
2015-08,C_ID_6245d5f4fb,2,3,1,1.75884379,train,2015,08,45,4,7
2017-07,C_ID_332a2bd395,0,1,0,0.77367824,train,2017,07,68,6,6
2017-10,C_ID_fca511334a,2,1,1,0.74446139,train,2017,10,71,6,9
2017-01,C_ID_b1d302b55a,2,1,1,-3.49380596,train,2017,01,62,6,0
2014-04,C_ID_8ea5a45854,2,3,1,-0.62068216,train,2014,04,29,3,3
2016-08,C_ID_f3ccb04865,1,2,0,0.89025922,train,2016,08,57,5,7
2017-11,C_ID_bb11996056,1,1,0,1.02512336,train,2017,11,72,6,10
2017-09,C_ID_bdf8a74876,2,2,1,0.23962874,train,2017,09,70,6,8
2015-09,C_ID_6ff604d3a1,2,3,1,1.28850043,train,2015,09,46,4,8
2017-08,C_ID_c568aef6c2,1,1,0,-1.04921458,train,2017,08,69,6,7
2017-09,C_ID_1bfc3cbf3e,1,1,0,0.76785993,train,2017,09,70,6,8
2017-09,C_ID_e68f4e7ce0,1,1,0,1.67302563,train,2017,09,70,6,8
2017-10,C_ID_35cfc8ad18,4,1,1,-0.50057223,train,2017,10,71,6,9
2017-02,C_ID_709e6abf9d,2,2,1,-1.59753348,train,2017,02,63,6,1
2017-04,C_ID_aed3be1840,1,1,0,0.41050509,train,2017,04,65,6,3
2017-03,C_ID_4b12657483,2,3,1,-0.13002467,train,2017,03,64,6,2
2016-11,C_ID_2fb49bee86,4,1,1,0.01372903,train,2016,11,60,5,10
2014-06,C_ID_c36ae4474c,2,3,1,1.26243977,train,2014,06,31,3,5
2016-05,C_ID_ed4c5e9ac8,1,2,0,-1.26167691,train,2016,05,54,5,4
2016-06,C_ID_e983fee8a2,4,1,1,0.05501355,train,2016,06,55,5,5
2017-05,C_ID_9a2169e095,4,2,1,-1.60378658,train,2017,05,66,6,4
2017-09,C_ID_267a3607b4,2,3,1,0.10596693,train,2017,09,70,6,8
2017-02,C_ID_ab049bce46,4,2,1,0.91103992,train,2017,02,63,6,1
2017-11,C_ID_b5745aa3b9,4,2,1,1.96746354,train,2017,11,72,6,10
2017-01,C_ID_030219ede6,3,2,0,-0.03359259,train,2017,01,62,6,0
2017-09,C_ID_6555c5b4c8,2,2,1,1.78082369,train,2017,09,70,6,8
2016-07,C_ID_dfa191a30f,2,3,1,-0.55900723,train,2016,07,56,5,6
2017-06,C_ID_0b4010b6f6,4,1,1,-0.64508101,train,2017,06,67,6,5
2017-04,C_ID_08b1a1d35a,1,1,0,-2.26466743,train,2017,04,65,6,3
2017-11,C_ID_7472b48aa2,3,3,0,0.94914809,train,2017,11,72,6,10
2016-06,C_ID_148cc6ba86,2,2,1,-0.64726175,train,2016,06,55,5,5
2016-03,C_ID_a6ab601484,3,2,0,-0.02540685,train,2016,03,52,5,2
2017-03,C_ID_4156a255f7,1,1,0,-2.88942516,train,2017,03,64,6,2
2017-05,C_ID_9b48321321,3,2,0,0.61427796,train,2017,05,66,6,4
2017-06,C_ID_d901d4494c,1,1,0,-0.19618662,train,2017,06,67,6,5
2014-03,C_ID_afd53d6c12,2,3,1,0.97087912,train,2014,03,28,3,2
2017-01,C_ID_1784b0ddc9,3,1,0,-1.28941269,train,2017,01,62,6,0
2017-10,C_ID_b499d67fcd,3,1,0,0.8901945,train,2017,10,71,6,9
2016-11,C_ID_133ea909ff,0,3,0,0.19279359,train,2016,11,60,5,10
2017-06,C_ID_98e1cb10b6,1,3,0,-33.21928095,train,2017,06,67,6,5
2015-12,C_ID_f0316caba1,1,2,0,-0.54982564,train,2015,12,49,4,11
2017-10,C_ID_d43336b1fd,4,2,1,-5.30973402,train,2017,10,71,6,9
2017-03,C_ID_ea191dffbe,2,1,1,1.11476857,train,2017,03,64,6,2
2017-10,C_ID_57554c4ce2,1,1,0,-4.4747707,train,2017,10,71,6,9
2015-08,C_ID_0fc64c3c81,2,3,1,0.23876075,train,2015,08,45,4,7
2014-10,C_ID_a5bf1e1d7c,2,3,1,-0.805596,train,2014,10,35,3,9
2016-12,C_ID_b3230f0eb3,4,2,1,0.20120513,train,2016,12,61,5,11
2016-08,C_ID_49e43a157c,1,2,0,-0.10801908,train,2016,08,57,5,7
2017-06,C_ID_62e67f3536,1,1,0,1.92401484,train,2017,06,67,6,5
2014-04,C_ID_23bd53df14,2,3,1,2.13021109,train,2014,04,29,3,3
2017-10,C_ID_05d39e32c6,4,2,1,0.18295255,train,2017,10,71,6,9
2017-11,C_ID_bda9bd98fb,2,3,1,0.33486715,train,2017,11,72,6,10
2016-12,C_ID_4c58e6b7f3,4,1,1,1.11721668,train,2016,12,61,5,11
2016-03,C_ID_164796e771,2,3,1,0.22669875,train,2016,03,52,5,2
2017-06,C_ID_e9cf11c5be,4,2,1,2.36504962,train,2017,06,67,6,5
2017-12,C_ID_324a6ce990,1,2,0,3.87958361,train,2017,12,73,6,11
2015-08,C_ID_2fd070a5b6,2,3,1,0.03641158,train,2015,08,45,4,7
2015-12,C_ID_b5e76e6f98,3,2,0,4.32886539,train,2015,12,49,4,11
2016-02,C_ID_f3c1d160ec,3,2,0,0.4620949,train,2016,02,51,5,1
2015-07,C_ID_3b737a962c,4,1,1,-0.14451116,train,2015,07,44,4,6
2017-04,C_ID_e143c551c1,2,2,1,-0.03946408,train,2017,04,65,6,3
2016-10,C_ID_a1f2b29b82,1,1,0,-0.94016985,train,2016,10,59,5,9
2015-10,C_ID_d784a5a685,2,1,1,0.17280708,train,2015,10,47,4,9
2017-04,C_ID_03ed1a6487,1,2,0,-0.79585664,train,2017,04,65,6,3
2017-01,C_ID_3a61e2e5ff,0,2,0,-0.73586177,train,2017,01,62,6,0
2017-11,C_ID_4243de89b0,1,3,0,0.03007999,train,2017,11,72,6,10
2017-03,C_ID_9496a49043,2,2,1,0.1518402,train,2017,03,64,6,2
2017-01,C_ID_cd3eb965db,2,3,1,2.68216329,train,2017,01,62,6,0
2017-09,C_ID_0f93e85034,1,1,0,-2.12446287,train,2017,09,70,6,8
2015-08,C_ID_93baf918b7,2,3,1,0.75170379,train,2015,08,45,4,7
2016-01,C_ID_9bf5be73e5,2,3,1,-0.51096982,train,2016,01,50,5,0
2017-12,C_ID_40024602f9,1,1,0,0.31836787,train,2017,12,73,6,11
2016-03,C_ID_3289ad9efd,4,1,1,1.87961124,train,2016,03,52,5,2
2017-09,C_ID_0acde00911,0,1,0,-0.20048823,train,2017,09,70,6,8
2016-08,C_ID_6da6be6d5b,1,2,0,0.47158696,train,2016,08,57,5,7
2017-07,C_ID_732da814aa,1,1,0,-0.56486112,train,2017,07,68,6,6
2017-10,C_ID_c04a3ad58b,2,1,1,0.03746165,train,2017,10,71,6,9
2016-12,C_ID_54c8c4c06b,3,1,0,0.45982098,train,2016,12,61,5,11
2016-10,C_ID_b9aca711e3,2,2,1,-3.27420404,train,2016,10,59,5,9
2016-12,C_ID_8e59e85a2d,1,2,0,-0.87703131,train,2016,12,61,5,11
2017-06,C_ID_c6eaa1004b,2,1,1,0.36271394,train,2017,06,67,6,5
2017-10,C_ID_427c330723,2,1,1,0.06565898,train,2017,10,71,6,9
2017-09,C_ID_9606031413,1,1,0,2.70481949,train,2017,09,70,6,8
2017-06,C_ID_1035bdf621,1,3,0,-3.34823549,train,2017,06,67,6,5
2014-02,C_ID_b5face2620,2,1,1,0.42588738,train,2014,02,27,3,1
2015-09,C_ID_fd6de225c7,1,2,0,-2.72490707,train,2015,09,46,4,8
2016-11,C_ID_7f99446de9,1,2,0,-1.31228109,train,2016,11,60,5,10
2017-12,C_ID_8d23d14733,2,3,1,-1.55519875,train,2017,12,73,6,11
2016-03,C_ID_a96f2e265e,4,1,1,2.1451841,train,2016,03,52,5,2
2017-05,C_ID_275ac95b1f,1,1,0,-5.61997049,train,2017,05,66,6,4
2016-10,C_ID_a774e01896,2,2,1,2.60774993,train,2016,10,59,5,9
2017-08,C_ID_021abbfaf8,2,1,1,0.25804856,train,2017,08,69,6,7
2017-12,C_ID_f286cdcc63,2,1,1,-0.89773739,train,2017,12,73,6,11
2017-08,C_ID_fd650a86ee,4,2,1,-1.7802395,train,2017,08,69,6,7
2017-06,C_ID_0de1f3a869,2,1,1,0.91038857,train,2017,06,67,6,5
2017-06,C_ID_98131a3929,1,2,0,0.85690526,train,2017,06,67,6,5
2016-05,C_ID_eeb65a68ae,1,2,0,-1.03871613,train,2016,05,54,5,4
2017-04,C_ID_489af1caba,4,2,1,0.57173041,train,2017,04,65,6,3
2015-11,C_ID_c8e0721ff2,1,2,0,2.34809157,train,2015,11,48,4,10
2017-07,C_ID_cc1d24c817,3,2,0,0.39340929,train,2017,07,68,6,6
2017-05,C_ID_330d153067,4,2,1,-0.1727026,train,2017,05,66,6,4
2017-09,C_ID_37b4822fb8,2,3,1,1.53737281,train,2017,09,70,6,8
2017-08,C_ID_3532dc26c4,1,3,0,-4.96224052,train,2017,08,69,6,7
2016-12,C_ID_0a76b20d9e,2,2,1,-0.03621085,train,2016,12,61,5,11
2017-04,C_ID_1d0b7ebd3f,2,1,1,-0.59879054,train,2017,04,65,6,3
2017-06,C_ID_403b13451f,2,2,1,-3.21296354,train,2017,06,67,6,5
2017-07,C_ID_b69187377b,1,1,0,-1.60339357,train,2017,07,68,6,6
2016-08,C_ID_b39ec62b10,2,2,1,-0.8016017,train,2016,08,57,5,7
2016-11,C_ID_db5c329a05,4,1,1,-1.09007375,train,2016,11,60,5,10
2016-11,C_ID_79af26c340,2,3,1,-1.87883431,train,2016,11,60,5,10
2017-01,C_ID_6f0b55a845,2,1,1,2.45540725,train,2017,01,62,6,0
2017-09,C_ID_f482e0ed2c,2,3,1,2.16620802,train,2017,09,70,6,8
2017-08,C_ID_1625180d95,2,2,1,0.40001603,train,2017,08,69,6,7
2017-09,C_ID_6d9ab7ed8d,3,1,0,-0.20789413,train,2017,09,70,6,8
2017-08,C_ID_6db5ee8b52,1,3,0,-0.69232344,train,2017,08,69,6,7
2017-08,C_ID_fa9fa0b71a,2,3,1,1.31050633,train,2017,08,69,6,7
2015-05,C_ID_8841990302,0,2,0,0.0,train,2015,05,42,4,4
2016-10,C_ID_705fc51f9d,1,2,0,-0.16788249,train,2016,10,59,5,9
2017-02,C_ID_e38c151a2d,2,2,1,0.89178088,train,2017,02,63,6,1
2017-04,C_ID_3c7fa72a88,2,3,1,1.46361173,train,2017,04,65,6,3
2017-03,C_ID_eb8175721a,3,1,0,-33.21928095,train,2017,03,64,6,2
2017-02,C_ID_b36d5816f9,1,1,0,-1.11269463,train,2017,02,63,6,1
2016-04,C_ID_a6b4a1246e,2,3,1,-0.20369849,train,2016,04,53,5,3
2017-10,C_ID_643a2333b5,0,1,0,0.99648828,train,2017,10,71,6,9
2016-11,C_ID_c703a5ee37,0,1,0,-1.32098486,train,2016,11,60,5,10
2016-07,C_ID_3db966a679,1,2,0,0.78626015,train,2016,07,56,5,6
2016-11,C_ID_a58d0efd5e,2,2,1,-0.4987992,train,2016,11,60,5,10
2017-09,C_ID_efd5a7ae75,3,3,0,-5.6933102,train,2017,09,70,6,8
2017-10,C_ID_3a701a4f4d,0,1,0,1.53668002,train,2017,10,71,6,9
2017-10,C_ID_2c5c9f026e,1,1,0,-1.58775984,train,2017,10,71,6,9
2017-02,C_ID_a749f3a780,3,1,0,0.95954302,train,2017,02,63,6,1
2017-07,C_ID_d780c78745,3,1,0,-0.73438401,train,2017,07,68,6,6
2017-08,C_ID_2ff56e14c1,1,1,0,-2.54302461,train,2017,08,69,6,7
2017-01,C_ID_fdab39a98d,1,1,0,-0.0350011,train,2017,01,62,6,0
2017-11,C_ID_52da22d342,2,2,1,-1.31929834,train,2017,11,72,6,10
2017-11,C_ID_36651affe3,2,1,1,0.90145664,train,2017,11,72,6,10
2016-06,C_ID_285a2f5682,1,2,0,-1.42516129,train,2016,06,55,5,5
2016-03,C_ID_8502939856,3,2,0,0.21358577,train,2016,03,52,5,2
2016-08,C_ID_9f96af4b02,2,2,1,-0.81874547,train,2016,08,57,5,7
2017-12,C_ID_3d943095d2,0,1,0,-0.22881317,train,2017,12,73,6,11
2017-08,C_ID_01f7bd95a1,4,2,1,0.4426811,train,2017,08,69,6,7
2014-11,C_ID_3e5e7b8865,2,1,1,1.33659773,train,2014,11,36,3,10
2016-10,C_ID_cdb3678d36,1,1,0,1.27012012,train,2016,10,59,5,9
2016-12,C_ID_a3da4a70c6,4,1,1,1.70425543,train,2016,12,61,5,11
2017-09,C_ID_2208181e7b,1,1,0,0.34721094,train,2017,09,70,6,8
2016-11,C_ID_58c0c65fb3,4,2,1,-0.64988626,train,2016,11,60,5,10
2017-03,C_ID_8051b86456,3,1,0,-1.49757706,train,2017,03,64,6,2
2017-02,C_ID_959eb7f284,2,1,1,-0.3181725,train,2017,02,63,6,1
2016-11,C_ID_0a6b639fa4,0,1,0,0.67262381,train,2016,11,60,5,10
2017-10,C_ID_a75f682d31,3,1,0,2.19425779,train,2017,10,71,6,9
2017-10,C_ID_c035feeb76,1,1,0,-1.47492362,train,2017,10,71,6,9
2017-06,C_ID_89685b906c,1,2,0,0.64156898,train,2017,06,67,6,5
2017-09,C_ID_f1ded93889,2,3,1,-0.1935705,train,2017,09,70,6,8
2017-06,C_ID_5ecdc56ab4,1,1,0,0.01060163,train,2017,06,67,6,5
2017-10,C_ID_60b0640c2c,2,3,1,2.08177993,train,2017,10,71,6,9
2017-07,C_ID_a9728a39b5,3,1,0,-2.94416687,train,2017,07,68,6,6
2016-12,C_ID_f1747588a5,1,1,0,0.10504177,train,2016,12,61,5,11
2016-11,C_ID_59fe57a6b8,4,1,1,-0.22116864,train,2016,11,60,5,10
2017-10,C_ID_d2e4933dac,1,1,0,-0.54390246,train,2017,10,71,6,9
2016-07,C_ID_a9935400cb,2,1,1,0.52199963,train,2016,07,56,5,6
2017-04,C_ID_0e97b9c327,1,1,0,-0.51189953,train,2017,04,65,6,3
2016-07,C_ID_5b96c5272a,1,2,0,0.02345783,train,2016,07,56,5,6
2017-06,C_ID_17e87ea13c,0,1,0,-0.39657498,train,2017,06,67,6,5
2017-08,C_ID_1d437b41aa,1,1,0,2.83623741,train,2017,08,69,6,7
2017-11,C_ID_f252f7283e,1,3,0,3.08959354,train,2017,11,72,6,10
2016-09,C_ID_2795fedd40,2,2,1,0.56827872,train,2016,09,58,5,8
2015-09,C_ID_3bf06642f1,4,1,1,-0.55448379,train,2015,09,46,4,8
2016-09,C_ID_b5a88a0fc6,3,2,0,3.3165712,train,2016,09,58,5,8
2016-04,C_ID_a2580006bf,3,2,0,-33.21928095,train,2016,04,53,5,3
2014-11,C_ID_17200632a7,4,1,1,0.0,train,2014,11,36,3,10
2017-07,C_ID_c1c4bf2c5f,3,2,0,0.50281536,train,2017,07,68,6,6
2017-03,C_ID_af84ee8102,4,2,1,1.07927713,train,2017,03,64,6,2
2017-07,C_ID_8168290d4c,2,2,1,0.53072616,train,2017,07,68,6,6
2016-10,C_ID_7eb24774e2,0,2,0,0.31738575,train,2016,10,59,5,9
2017-08,C_ID_ee570749d3,3,1,0,1.04542708,train,2017,08,69,6,7
2015-08,C_ID_b9074b6805,2,1,1,1.86433305,train,2015,08,45,4,7
2014-09,C_ID_6dc4c5310c,2,3,1,-4.2676435,train,2014,09,34,3,8
2017-03,C_ID_c57ca0300a,3,1,0,-1.1962785,train,2017,03,64,6,2
2017-04,C_ID_39a605eca4,1,1,0,-0.47497462,train,2017,04,65,6,3
2017-10,C_ID_0fb2fe6256,1,3,0,0.36403399,train,2017,10,71,6,9
2017-11,C_ID_e919dcb323,1,1,0,0.3356716,train,2017,11,72,6,10
2016-11,C_ID_af962cb82d,2,3,1,-2.25727693,train,2016,11,60,5,10
2017-03,C_ID_9785058171,2,2,1,0.53995605,train,2017,03,64,6,2
2017-08,C_ID_67906f4fdf,2,1,1,0.21986655,train,2017,08,69,6,7
2016-04,C_ID_bba654d885,4,1,1,-2.92023592,train,2016,04,53,5,3
2017-06,C_ID_04e3f2d28c,1,1,0,-0.56669656,train,2017,06,67,6,5
2017-09,C_ID_b48b5aa99a,2,2,1,-2.72151577,train,2017,09,70,6,8
2017-12,C_ID_17634cc82a,2,1,1,0.77079128,train,2017,12,73,6,11
2017-07,C_ID_6e79bb3acf,2,2,1,0.27883463,train,2017,07,68,6,6
2016-07,C_ID_9946da7d84,4,2,1,-0.6746591,train,2016,07,56,5,6
2017-08,C_ID_35c69e0633,1,2,0,-1.44446737,train,2017,08,69,6,7
2013-12,C_ID_e09687dd3b,2,3,1,0.64503697,train,2013,12,25,2,11
2016-08,C_ID_e5713baf89,2,3,1,1.42940199,train,2016,08,57,5,7
2017-05,C_ID_49ca6958db,1,2,0,0.75321951,train,2017,05,66,6,4
2017-08,C_ID_33d41fd3b4,4,2,1,-1.08113603,train,2017,08,69,6,7
2017-03,C_ID_eec399e035,4,1,1,0.92395489,train,2017,03,64,6,2
2016-12,C_ID_08dbc64c1c,2,3,1,-0.58933986,train,2016,12,61,5,11
2017-11,C_ID_e9f9ad9084,1,3,0,1.00976661,train,2017,11,72,6,10
2017-09,C_ID_1f1c7e2e5a,4,1,1,-0.31479627,train,2017,09,70,6,8
2017-10,C_ID_e4668c5c9e,0,1,0,0.47582066,train,2017,10,71,6,9
2017-10,C_ID_8511423833,2,3,1,0.4595734,train,2017,10,71,6,9
2016-08,C_ID_1a5ff50017,1,2,0,-0.43497765,train,2016,08,57,5,7
2017-11,C_ID_856221c39e,2,1,1,5.28143862,train,2017,11,72,6,10
2017-07,C_ID_657de0deaf,0,1,0,-2.5843739,train,2017,07,68,6,6
2017-11,C_ID_cf646c762a,3,3,0,0.7765723,train,2017,11,72,6,10
2017-07,C_ID_c7d9559eed,2,2,1,-1.07867718,train,2017,07,68,6,6
2017-12,C_ID_02668d26bf,1,1,0,-0.30922895,train,2017,12,73,6,11
2017-08,C_ID_e06d7ac6c1,4,1,1,1.21951164,train,2017,08,69,6,7
2017-09,C_ID_082edd3553,1,1,0,0.41154458,train,2017,09,70,6,8
2017-05,C_ID_5a6ead9a52,2,3,1,-0.27487239,train,2017,05,66,6,4
2017-11,C_ID_df44124a83,2,2,1,-0.65337905,train,2017,11,72,6,10
2017-08,C_ID_ca35b43792,4,2,1,-0.46418247,train,2017,08,69,6,7
2017-10,C_ID_5d928c021c,1,1,0,0.69971701,train,2017,10,71,6,9
2016-08,C_ID_08b870aecc,4,1,1,-0.46997786,train,2016,08,57,5,7
2015-08,C_ID_688750b9de,2,1,1,0.43398445,train,2015,08,45,4,7
2017-09,C_ID_41ba39529e,3,1,0,-0.00630466,train,2017,09,70,6,8
2015-09,C_ID_1ac8311ba1,2,3,1,0.27233895,train,2015,09,46,4,8
2016-08,C_ID_ab4fa4d1a4,4,2,1,-0.09613002,train,2016,08,57,5,7
2017-10,C_ID_65727cf50f,1,1,0,-0.80458924,train,2017,10,71,6,9
2016-12,C_ID_2e49ece8b1,1,3,0,-33.21928095,train,2016,12,61,5,11
2017-01,C_ID_aebbb6841f,2,1,1,-0.1275074,train,2017,01,62,6,0
2016-05,C_ID_1ad338b427,2,3,1,1.31921535,train,2016,05,54,5,4
2017-08,C_ID_68419fc6bd,3,1,0,0.87789606,train,2017,08,69,6,7
2017-08,C_ID_441a238f38,1,2,0,0.49521659,train,2017,08,69,6,7
2017-10,C_ID_874f8ed40c,1,3,0,1.09307199,train,2017,10,71,6,9
2014-09,C_ID_63581d4ccd,2,3,1,3.38518732,train,2014,09,34,3,8
2017-10,C_ID_f7b8b9e921,4,2,1,1.53985026,train,2017,10,71,6,9
2017-01,C_ID_65bf3ac941,1,1,0,1.60029774,train,2017,01,62,6,0
2017-12,C_ID_2f9012f9ca,2,1,1,0.00310602,train,2017,12,73,6,11
2016-12,C_ID_0cb44a170d,0,1,0,-0.70420884,train,2016,12,61,5,11
2017-12,C_ID_16a11a9b84,2,1,1,0.27570974,train,2017,12,73,6,11
2016-04,C_ID_7efe2311b7,1,2,0,-33.21928095,train,2016,04,53,5,3
2015-09,C_ID_a72b8cfa0c,2,1,1,-0.43732694,train,2015,09,46,4,8
2017-08,C_ID_39a8dfa65c,1,2,0,-0.7486368,train,2017,08,69,6,7
2017-11,C_ID_239eda600c,2,1,1,-1.26209508,train,2017,11,72,6,10
2017-11,C_ID_e3ab4a603c,2,1,1,-3.5788564,train,2017,11,72,6,10
2016-01,C_ID_7dfd1dcf43,1,2,0,0.04937158,train,2016,01,50,5,0
2017-09,C_ID_a1a4f67db2,2,2,1,2.23773944,train,2017,09,70,6,8
2017-05,C_ID_8336b8335b,2,2,1,1.69616078,train,2017,05,66,6,4
2016-11,C_ID_f6fdc2f2b2,2,2,1,0.43513631,train,2016,11,60,5,10
2017-03,C_ID_37e3d6be84,2,2,1,0.42473029,train,2017,03,64,6,2
2015-01,C_ID_0642f77a2b,2,1,1,0.24935947,train,2015,01,38,4,0
2016-11,C_ID_e180c38020,0,2,0,-1.32618128,train,2016,11,60,5,10
2016-05,C_ID_f202ba6e83,1,2,0,4.00266321,train,2016,05,54,5,4
2017-05,C_ID_6fa7269137,4,1,1,0.56343243,train,2017,05,66,6,4
2016-05,C_ID_2c22794f6c,4,1,1,-1.18020205,train,2016,05,54,5,4
2015-06,C_ID_336e4b54fe,4,1,1,-1.0957012,train,2015,06,43,4,5
2016-08,C_ID_99b86c81a4,2,1,1,1.39667696,train,2016,08,57,5,7
2017-07,C_ID_17791b8bd4,1,2,0,0.32986396,train,2017,07,68,6,6
2016-12,C_ID_d85c77e653,2,2,1,1.52240046,train,2016,12,61,5,11
2014-09,C_ID_75ce55d5af,2,3,1,1.73577728,train,2014,09,34,3,8
2017-11,C_ID_f48cc670be,2,1,1,-1.65656531,train,2017,11,72,6,10
2017-10,C_ID_9b9c5ace73,2,2,1,0.90867847,train,2017,10,71,6,9
2017-01,C_ID_4bf7631e9b,2,3,1,2.81858123,train,2017,01,62,6,0
2017-08,C_ID_9245987bb3,2,2,1,0.29273779,train,2017,08,69,6,7
2017-07,C_ID_58161339d1,2,3,1,-1.81400792,train,2017,07,68,6,6
2015-02,C_ID_686637ab32,2,3,1,-1.41508258,train,2015,02,39,4,1
2015-09,C_ID_e9056bd097,1,2,0,1.14838255,train,2015,09,46,4,8
2017-02,C_ID_30328e48e2,1,2,0,2.17239815,train,2017,02,63,6,1
2016-08,C_ID_07e19dce89,1,2,0,-0.46971306,train,2016,08,57,5,7
2017-12,C_ID_12ce7cf5bc,2,1,1,6.14761354,train,2017,12,73,6,11
2016-07,C_ID_9878982536,4,1,1,1.49259733,train,2016,07,56,5,6
2017-09,C_ID_f0cf23beb2,1,2,0,0.08046071,train,2017,09,70,6,8
2017-11,C_ID_0ea5122eba,2,1,1,3.02473047,train,2017,11,72,6,10
2016-12,C_ID_a076107b6d,3,1,0,-6.01980189,train,2016,12,61,5,11
2017-10,C_ID_4278cfe218,2,1,1,2.15251265,train,2017,10,71,6,9
2015-07,C_ID_9759c92bfd,2,1,1,-1.68749048,train,2015,07,44,4,6
2016-07,C_ID_d4eb521553,2,2,1,0.42999951,train,2016,07,56,5,6
2016-09,C_ID_c8a76f9eae,1,1,0,-0.0948934,train,2016,09,58,5,8
2016-11,C_ID_aec05225e6,4,1,1,0.2156126,train,2016,11,60,5,10
2016-12,C_ID_cbc28b7ddc,4,2,1,0.06358381,train,2016,12,61,5,11
2014-12,C_ID_680499db73,2,1,1,-4.71786384,train,2014,12,37,3,11
2016-11,C_ID_639659be79,3,3,0,2.59663275,train,2016,11,60,5,10
2017-02,C_ID_daebb15855,2,2,1,2.7660958,train,2017,02,63,6,1
2017-05,C_ID_6d52102eaa,1,1,0,0.5034984,train,2017,05,66,6,4
2017-11,C_ID_0e88908f2f,1,2,0,-0.08660799,train,2017,11,72,6,10
2017-08,C_ID_027d2b701e,1,1,0,-1.12519012,train,2017,08,69,6,7
2016-11,C_ID_9ee8dc77be,3,1,0,-0.33162451,train,2016,11,60,5,10
2017-11,C_ID_c74a353558,1,1,0,1.03530716,train,2017,11,72,6,10
2016-03,C_ID_b6e17c2a0d,2,2,1,0.43708714,train,2016,03,52,5,2
2017-01,C_ID_efda719399,1,3,0,0.19020067,train,2017,01,62,6,0
2016-04,C_ID_41ae20cc3a,2,2,1,4.57663767,train,2016,04,53,5,3
2017-11,C_ID_0b423425fe,2,3,1,1.20883105,train,2017,11,72,6,10
2016-02,C_ID_69906e27f3,4,1,1,0.60638817,train,2016,02,51,5,1
2016-07,C_ID_16546344f4,2,2,1,1.18614738,train,2016,07,56,5,6
2015-12,C_ID_78bb01b56e,4,1,1,-0.66435791,train,2015,12,49,4,11
2017-04,C_ID_328d93b6a0,4,2,1,0.11358723,train,2017,04,65,6,3
2017-08,C_ID_1e7f6ffeaa,3,1,0,1.06922172,train,2017,08,69,6,7
2017-04,C_ID_6ae1fdc40e,2,1,1,1.17836594,train,2017,04,65,6,3
2017-08,C_ID_249bb6e827,3,1,0,-0.08154163,train,2017,08,69,6,7
2017-07,C_ID_bfe8506b47,2,3,1,-0.97882244,train,2017,07,68,6,6
2016-07,C_ID_63be2978cf,2,2,1,3.68899921,train,2016,07,56,5,6
2017-01,C_ID_7bbbafed88,3,1,0,2.06487099,train,2017,01,62,6,0
2017-09,C_ID_0f53635f38,2,1,1,-0.53302316,train,2017,09,70,6,8
